ZIP,MEDIAN_HOUSEHOLD_INCOME,POPULATION,POPULATION_DENSITY_PER_SQ_MILE,HYDROCODONE,OXYCODONE
32095,58494,7302,146.5705855,210.0,0.0
32096,31391,2635,16.22457022,0.0,0.0
32097,56242,15616,117.5797368,37167.5,45064.8355
32102,35910,2565,40.74921361,10.0,0.0
32110,43824,7600,28.81866236,3597.5,17175.0
32112,29545,7713,145.31718069999997,9917.5,120097.5
32113,41954,6627,80.97012646,0.0,0.0
32114,25454,32084,1895.0974600000002,75337.5,518335.0
32117,33489,24170,2137.802936,90265.0,122874.21000000002
32118,44206,16961,4004.0132200000003,11632.5,61958.026000000005
32119,39228,20189,2581.7135550000003,40560.0,430427.5
32124,65868,5986,132.54506,0.0,0.0
32127,51859,29413,1855.826866,39632.5,207623.5195
32128,71113,16910,505.8179534,3862.5,14750.0
32129,40570,20104,2700.3357960000003,13427.5,47072.5
32130,42046,5474,59.29119189,0.0,0.0
32131,49191,4701,139.711127,8920.0,6717.5
32132,39360,7265,975.1677852,11267.5,27432.5
32133,42780,137,388.101983,0.0,0.0
32134,36053,8084,33.61777866,3367.5,21580.0
32136,50734,7080,375.23849900000005,6132.5,26092.006500000003
32137,47694,37821,638.2967951,38165.0,245394.342
32139,27249,1129,93.67739794,0.0,0.0
32140,46480,1741,63.35747298,0.0,0.0
32141,47440,17603,751.2376237999999,24122.5,33725.0
32145,38148,5456,59.04570198,1475.0,83292.5
32147,42336,593,34.78005865,0.0,0.0
32148,37477,11201,132.5123036,14132.5,27845.0
32157,34175,407,259.2356688,0.0,0.0
32159,42451,28867,908.6816923,24235.0,202709.34199999998
32162,53356,45180,1946.9941820000001,24587.5,128246.6775
32164,47062,41616,1251.4584710000001,26147.5,23735.0
32168,47190,23642,144.12777759999997,44982.5,111825.52600000001
32169,56489,9816,665.2209271,7965.0,44772.5
32174,51232,47552,385.2922588,61220.0,201147.20349999997
32176,46550,14339,2729.158736,11357.5,40915.0
32177,29934,27132,113.7190471,74610.0,403490.5909999997
32179,35732,8156,118.48107150000001,0.0,0.0
32180,41601,4218,39.39110945,3055.0,51450.0
32181,34469,2551,101.7672637,0.0,0.0
32187,40114,1713,72.05653472,0.0,0.0
32189,33336,5807,237.87481569999997,0.0,0.0
32190,40945,1170,36.96565669,0.0,0.0
32193,38900,825,103.9173699,3865.0,20658.716500000002
32195,45821,3328,157.1887398,0.0,0.0
32202,12082,7915,4003.540718,3575.0,3017.5
32204,32458,6906,2535.242291,7767.5,49167.5
32205,40722,28225,3720.6696549999997,94042.5,263227.5
32206,26239,17669,2866.017843,10705.0,108037.5
32207,43304,33306,2888.888889,25075.0,238182.5
32208,29084,30879,2656.943727,37665.0,493455.0
32209,23838,34305,3674.879486,31327.5,35717.5
32210,48917,59080,2932.155442,144175.0,388092.00649999996
32211,43766,30501,3702.9258229999996,46752.5,132377.5
32212,35500,1959,370.1814059,0.0,0.0
32216,49681,34876,2774.101177,65432.5,252184.67099999997
32217,56748,18817,3563.825758,28872.5,393067.5
32218,52036,53473,553.1441694,165675.0,189620.0
32219,49568,11886,222.4801123,7677.5,4090.0
32220,49868,12946,211.01186600000003,0.0,0.0
32221,54517,27918,777.0757369,34520.0,57039.8355
32222,55409,8691,752.7282176,11377.5,43747.5
32223,80777,23980,2088.30445,31102.5,70377.0065
32224,62346,38934,1843.7278019999999,16462.5,46312.171
32225,69859,52485,1985.811578,60475.0,174351.34849999996
32226,70998,15761,183.8982556,10782.5,23562.5
32227,42674,2149,1702.8526149999998,0.0,0.0
32228,42674,314,2434.108527,0.0,0.0
32233,54349,23673,2322.931999,612.5,1402.5
32234,40876,6606,51.00370599,0.0,0.0
32244,49429,57369,2432.126505,51725.0,97890.0
32246,56683,48789,2576.656984,58017.5,149759.5065
32250,59844,25356,2943.9219780000003,31265.0,454546.4134999999
32254,31642,13570,1095.591797,15967.5,48055.0
32256,60486,38483,607.4185147000001,120855.0,209042.5
32257,54405,36430,2982.39869,34532.5,365068.3549999999
32258,80372,26759,1428.975756,15472.5,46685.0
32259,100324,36917,674.6527778,23010.0,88472.3355
32266,61175,7037,3017.581475,26430.0,81235.065
32277,49284,29517,4119.609211,30607.5,81541.513
32301,32905,29321,2837.058539,31577.5,51919.671
32303,45390,47359,1334.357038,39420.0,38180.0
32304,14507,46145,2944.7989789999997,18295.0,24219.8355
32305,37011,20073,223.99401880000002,2662.5,5852.5
32308,60887,21586,1462.168936,21142.5,71307.171
32309,80148,30159,271.5094662,7670.0,20597.5
32310,33187,17402,164.9463038,410.0,0.0
32311,64653,17493,392.00878450000005,9390.0,5265.0
32312,92630,31869,305.60989639999997,18330.0,19879.8355
32317,89453,14067,367.77432089999996,5217.5,6047.5
32320,29797,3858,96.67719140000001,8205.0,6575.0
32321,39017,6460,15.88566257,3392.5,3262.5
32322,6061,4007,55.76663466,930.0,1297.5
32324,33635,5445,77.83686423,9275.0,9060.0
32327,53887,26953,116.5761986,29455.0,43072.3355
32328,41388,3149,28.05220257,0.0,0.0
32330,42552,804,238.7173397,0.0,0.0
32331,42518,4242,14.58363415,2000.0,900.0
32332,31178,1642,360.9584524,0.0,0.0
32333,42887,11330,107.04028419999999,1510.0,6600.0
32336,40716,1391,7.68037281,0.0,0.0
32340,34641,11808,50.59256022,15255.0,16297.5
32343,46445,3044,114.80294170000002,0.0,0.0
32344,41285,13193,25.60643761,8762.5,10492.5
32347,40194,8057,76.1631974,14185.0,16595.0
32348,35483,12442,39.05663872,23605.0,27889.8355
32350,43810,1417,27.68335092,0.0,0.0
32351,30073,17486,83.47973876,19522.5,20222.5
32352,34750,6638,68.69217874,0.0,0.0
32355,63438,312,91.30816506,0.0,0.0
32356,40651,129,3.3029496110000003,0.0,0.0
32359,38469,1721,10.9915376,0.0,0.0
32361,39861,252,109.8996947,0.0,0.0
32399,33571,2,8.0,0.0,0.0
32401,35777,22647,2117.3335829999996,66765.0,102877.5
32403,44676,2995,67.72953415,0.0,0.0
32404,50703,38425,298.27979689999995,71320.0,30395.0
32405,51314,29980,1578.642515,97815.0,23696.677499999998
32407,49268,9347,673.9490951,38957.5,27482.5
32408,58218,15352,1453.787879,6920.0,5002.5
32409,44291,8691,114.90560049999999,0.0,0.0
32410,44856,740,36.89668927,0.0,0.0
32413,52248,13128,179.6141743,12392.5,11360.526000000002
32420,41087,2144,40.96684819,0.0,0.0
32421,37144,4497,32.76860859,0.0,0.0
32423,41976,1264,19.32337609,0.0,0.0
32424,28077,7994,51.06290562,10737.5,7627.5
32425,26125,14268,53.18799952,14745.0,10477.0065
32426,30421,942,19.40227802,0.0,0.0
32427,40347,1475,32.4496755,0.0,0.0
32428,32126,17412,62.03947837,56370.0,45567.0065
32430,39034,1199,14.42666346,0.0,0.0
32431,33578,4983,46.91869498,0.0,0.0
32432,41042,89,689.9224806,0.0,0.0
32433,26980,16025,61.88453369,30145.0,28370.197000000004
32435,36219,6651,51.45721956,19247.5,27921.8745
32437,36518,679,19.29964186,0.0,0.0
32438,40967,4060,64.60750147,0.0,0.0
32439,43240,7715,75.24920508,3945.0,5213.026000000001
32440,29390,7563,72.43212182,4200.0,7417.5
32442,39714,3699,39.49939667,0.0,0.0
32443,42572,2921,49.48918218,0.0,0.0
32444,62142,18985,2020.755721,69342.5,41617.5
32445,41849,2644,101.53219920000001,832.5,870.0
32446,46717,11075,67.99400793,32097.5,36257.5
32447,22467,78,200.5141388,0.0,0.0
32448,29549,8684,46.99083343,24642.5,3475.0
32449,39034,478,9.560191204,0.0,0.0
32455,34099,4736,20.41247333,0.0,0.0
32456,43593,6966,84.80229840000001,8250.0,4922.5
32459,59932,11457,209.3826529,4125.0,104212.5
32460,35893,5856,78.99529212,2105.0,3892.5
32461,61301,13,22.0713073,0.0,0.0
32462,37282,3412,22.24583869,2875.0,1416.6774999999998
32463,38328,114,1357.142857,0.0,0.0
32464,33659,3994,23.44350725,0.0,0.0
32465,4481,9232,39.05014085,7110.0,5027.5
32466,47500,5641,49.703068,0.0,0.0
32501,27408,11730,3082.7858079999996,15855.0,23662.5
32502,21790,3298,1432.045158,10.0,0.0
32503,45680,32011,2602.09722,27097.5,66439.1775
32504,52600,21441,2004.0190670000002,59787.5,51102.5
32505,30051,28213,2081.83294,58380.0,77232.5
32506,41791,33846,1043.116467,95372.5,84722.3355
32507,47583,28996,1150.406665,37070.0,23039.1775
32508,56528,5852,720.9560182,0.0,0.0
32509,45120,660,516.4319249,0.0,0.0
32511,39758,1145,4711.934156,0.0,0.0
32514,46970,37399,1910.061287,28057.5,49274.374500000005
32526,50586,36297,624.0672603999999,32542.5,34105.0
32530,60365,38,775.5102041,0.0,0.0
32531,332,5296,24.35894488,3972.5,27534.671000000002
32533,58363,26493,353.905342,32740.0,132702.3355
32534,46493,14029,1445.0968269999998,62732.5,50022.5
32535,35170,6326,88.28413928,17835.0,24577.5
32536,54719,19709,423.1305953,34730.0,84240.0
32539,52265,25079,206.182431,22047.5,10177.5
32541,64760,15565,1340.1928710000002,22545.0,16845.0
32542,42302,3457,213.01374080000002,0.0,0.0
32544,53579,1818,191.36842109999998,0.0,0.0
32547,50982,32485,929.7366914999999,50430.0,44090.0
32548,49868,19343,1488.38104,12360.0,14380.0
32550,63310,5867,875.0186428,10350.0,10495.0
32561,78898,7899,670.2019345,10315.0,13364.8355
32563,59331,22406,1348.134777,39450.0,29617.5
32564,6816,2881,31.594069399999995,0.0,0.0
32565,48010,5719,24.79041501,10827.5,9707.5
32566,60502,33671,836.5673681,39245.0,107837.3355
32567,25071,3510,25.18403719,0.0,0.0
32568,50367,3122,20.00756212,0.0,0.0
32569,55452,11235,2782.317979,11170.0,10414.671
32570,46920,28817,90.22342171,68155.0,58604.342000000004
32571,59658,28881,277.67255389999997,56700.0,187957.697
32577,50234,4625,69.66935302,4027.5,11227.3355
32578,75180,30108,1250.799718,30542.5,37562.5
32579,64267,9997,2264.326161,70.0,0.0
32580,41106,3662,293.00688110000004,0.0,0.0
32583,46907,25586,177.1172244,525.0,0.0
32601,20694,18585,4089.108911,9407.5,78070.0
32603,19165,6741,4927.631579,0.0,0.0
32605,57981,22925,2292.729273,1697.5,38427.5
32606,59247,21833,1278.129025,16862.5,83444.8355
32607,41384,29750,2513.093428,21735.0,247288.68399999995
32608,41825,45842,1175.3153519999998,22245.0,153139.342
32609,35994,18756,167.0050219,14817.5,128046.842
32612,15999,5458,6688.72549,0.0,0.0
32615,55110,14295,103.1162086,7170.0,47252.5
32616,47480,872,1358.2554519999999,2052.5,16412.5
32617,41860,4109,139.0430428,0.0,0.0
32618,56895,7732,85.06612098,0.0,0.0
32619,37130,4730,40.01285825,1915.0,0.0
32621,34436,5584,76.11258775,0.0,0.0
32622,44464,1294,21.25876883,0.0,0.0
32625,41095,1838,21.69013087,0.0,0.0
32626,31892,8133,39.83854929,38890.0,146274.1775
32628,34501,4850,46.84451485,3515.0,12885.0
32631,52294,291,156.36754430000002,0.0,0.0
32639,41099,397,6.98083348,0.0,0.0
32640,38205,10510,50.30561499,6837.5,20870.0
32641,30112,14291,290.73339439999995,6422.5,20892.5
32643,49573,10936,93.3288956,11420.0,35992.5
32648,32908,437,7.271214642,0.0,0.0
32653,54685,12844,328.827445,8285.0,16367.5
32656,45669,14014,247.43542209999998,17687.5,74747.0065
32658,47859,308,102.4958403,0.0,0.0
32664,44837,510,359.6614951,0.0,0.0
32666,42631,5916,108.1951023,0.0,0.0
32667,37925,3794,40.76063601,0.0,5.0
32668,39671,5082,41.84403587,0.0,0.0
32669,54530,11623,112.2734825,9375.0,62284.671
32680,32084,10223,40.90770856,0.0,0.0
32681,44837,136,369.56521739999994,0.0,0.0
32683,41099,151,18.41014387,0.0,0.0
32686,22952,5003,67.67486845,2875.0,32897.5
32692,32908,295,56.88391824,0.0,0.0
32693,37655,12154,59.15506668,4675.0,29774.671000000002
32694,57239,2142,80.06578701,0.0,0.0
32696,33893,12071,82.18665105,20247.5,68884.5065
32697,41897,253,556.043956,0.0,0.0
32701,47437,21577,3841.3743990000003,19157.5,194879.1775
32702,35618,2705,47.92275667,0.0,0.0
32703,50494,46207,909.9090229000001,37010.0,421540.0
32707,54199,35335,3643.5347490000004,18582.5,226115.0
32708,72288,42012,2279.544221,22132.5,171392.5
32709,60619,2566,21.99233782,0.0,0.0
32712,66333,41769,700.2581812999999,11597.5,66762.5
32713,58094,19491,942.9151952,6017.5,21370.0
32714,53640,34862,4082.679471,39570.0,223666.34850000002
32720,44250,29700,472.8621694,66502.5,273194.671
32724,45176,31826,335.9405512,19320.0,181118.68399999998
32725,47616,44905,1960.403388,30625.0,204364.671
32726,45038,20029,1639.43685,22032.5,147212.3355
32730,44515,5354,4514.333895000001,8075.0,216882.5
32732,61146,5589,99.64520673,0.0,0.0
32735,42443,3903,1029.8153029999999,0.0,0.0
32736,54398,9736,92.38243443,3180.0,10767.5
32738,53264,43830,1694.502436,27352.5,103257.5
32744,61199,3588,266.8848557,0.0,0.0
32746,77474,40571,1839.5375199999999,34207.5,123326.70999999999
32750,67657,22713,2204.289596,24375.0,307307.00649999996
32751,69952,19928,2828.27136,6472.5,504440.0
32754,48939,11313,81.72361482,4720.0,146660.0
32757,47445,23746,652.5060453,34510.0,83307.5
32759,43021,2871,70.18015596,0.0,0.0
32763,39436,21263,1264.8266019999999,43622.5,136804.342
32764,55298,3120,34.39798022,0.0,0.0
32765,70080,56349,1440.450932,27460.0,384770.0
32766,86516,15698,358.4345602,0.0,0.0
32767,35038,2622,41.4643789,0.0,0.0
32771,50845,49481,1365.181404,144072.5,869117.5
32773,52189,28787,1037.631114,32530.0,593929.5065
32776,61328,10262,237.5627937,0.0,0.0
32778,41423,18617,741.9791957,13485.0,47345.0
32779,89383,27556,1464.10924,3740.0,18340.6905
32780,48190,34628,542.9458434,35792.5,336257.5
32784,44067,11432,126.0599645,3657.5,15440.0
32789,73938,24557,3147.9297530000003,12847.5,127292.20350000002
32792,45746,46914,3816.6287020000004,28220.0,413080.0
32796,46691,20139,1378.72253,26230.0,291589.5065
32798,41111,2550,826.3123785,0.0,0.0
32801,27799,12050,5273.522976,1760.0,101602.5
32803,55839,19020,2735.903337,10690.0,95592.5
32804,57794,17312,2364.058446,17047.5,186902.5
32805,27620,21810,3277.235162,2167.5,274322.5
32806,53833,24820,3726.167242,184412.5,764475.3614999999
32807,40232,31465,3892.2563090000003,8972.5,164180.0
32808,36308,46334,3868.9044759999997,12535.0,135907.5
32809,42158,26773,2581.027668,13052.5,433959.671
32810,45750,32210,3487.44045,13185.0,47052.5
32811,36317,35825,4312.627904,9417.5,59380.0
32812,45654,32844,3808.0,10930.0,162885.0
32814,63540,6151,4656.320968999999,1977.5,8167.5
32817,46429,35105,3123.220641,14787.5,95460.0
32818,45625,43911,3811.057108,17642.5,226207.0065
32819,80419,24976,1208.7890810000001,450197.5,718675.4915000002
32820,59741,7974,528.0445004,4400.0,51335.0
32821,47245,21423,1917.04698,6285.0,28537.3355
32822,42768,53029,3997.361676,40787.5,359957.5
32824,49416,37401,1207.223782,2982.5,19807.5
32825,55274,53024,1841.302913,20010.0,145664.8355
32826,49458,29347,3049.672659,9130.0,96551.6775
32827,73291,6362,272.3808708,530.0,5077.5
32828,67869,57881,2708.6433620000003,8175.0,156990.0
32829,62844,17822,1813.5748449999999,2777.5,11952.5
32830,61087,26,1.279842481,2570.0,5285.0
32831,67206,2542,254.5563789,0.0,0.0
32832,78229,13787,244.89324669999996,2827.5,16730.0
32833,60302,9241,265.081323,0.0,0.0
32835,58298,39633,4235.652453,20795.0,365329.0129999999
32836,97804,16647,1063.162601,2752.5,7985.0
32837,60997,51219,2277.614728,16030.0,365060.0
32839,37614,50279,6749.765069,18562.5,98360.0
32901,35729,24521,1952.93087,33880.0,110825.69050000001
32903,67158,12869,3477.1683329999996,7175.0,147724.5065
32904,52170,26710,1381.504086,26570.0,54100.0
32905,36827,22084,2324.386907,22555.0,300062.5
32907,50372,41870,2358.873239,44750.0,238225.0
32908,46536,10892,564.7327215,0.0,0.0
32909,46458,30120,687.6241352999999,4690.0,29842.5
32920,44849,9848,2529.0190039999998,60.0,0.0
32922,28512,14916,2713.973799,20932.5,89950.0
32925,41279,1222,394.70284239999995,0.0,0.0
32926,48636,22752,448.5008575,10540.0,33210.0
32927,56601,28092,1280.284386,30587.5,448947.5
32931,51372,13567,2610.5445449999997,18357.5,66379.8355
32934,68358,17338,715.9137831,1242.5,7522.5
32935,42020,39082,3032.903927,51707.5,266418.2554999999
32937,60060,24969,3716.7311700000005,18440.0,57691.842000000004
32940,72285,31999,245.7227546,19780.0,239742.171
32948,39370,6773,25.633844399999997,15.0,0.0
32949,62327,2248,138.3725225,0.0,0.0
32950,67886,3982,222.69448019999996,0.0,0.0
32951,67947,10673,1313.6,3267.5,20374.5065
32952,72210,19881,1606.415643,24345.0,101205.0
32953,55261,22754,705.6160262999999,16657.5,80559.5065
32955,61354,36374,1641.351925,26252.5,188322.171
32958,47165,25366,910.9060222,33435.0,143327.5
32960,38037,20037,1763.1995780000002,33770.0,416023.05849999975
32962,47741,22716,1853.45953,4695.0,43630.0
32963,106733,14911,858.6318093,2665.0,8207.5
32966,43678,15626,53.692981700000004,19545.0,49200.0
32967,43225,19518,467.9116822,3900.0,29135.0
32968,62291,12830,488.0739529,8520.0,26200.0
32970,44615,303,280.81557000000004,0.0,0.0
32976,32253,9079,353.4610294,3220.0,7257.5
33001,61181,315,161.2903226,0.0,0.0
33004,43263,15588,2736.176935,13727.5,110192.3355
33009,35776,39341,7735.155328,20277.5,1234184.0455
33010,26222,46187,10701.343840000001,7780.0,80229.671
33012,34886,72248,12322.70169,11052.5,238712.171
33013,35500,33852,8878.04878,6000.0,48850.0
33014,43858,40654,6628.729822,3757.5,49237.171
33015,55002,63544,10908.8412,7332.5,31787.5
33016,43898,45342,10356.78392,9892.5,227982.171
33018,55132,46117,2365.702267,1635.0,38890.0
33019,71241,15107,3833.291043,452.5,0.0
33020,37025,41329,6827.853956999999,12807.5,694484.5065
