,ZIP,MEDIAN_HOUSEHOLD_INCOME,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
25175,74035,32055,4565,18.94065124
25176,74036,56238,6734,54.75998796
25177,74037,70852,15159,1055.567161
25178,74038,39087,2254,23.26973902
25179,74039,39628,3770,57.68230362
25180,74041,49259,2057,275.9962431
25181,74042,51134,540,9.462395738
25182,74044,45103,7406,91.49535481
25183,74045,35661,311,6.939640745
25184,74046,40417,115,133.2560834
25185,74047,50425,7163,72.03845806
25186,74048,35904,6092,29.17945942
25187,74050,41995,323,1318.367347
25188,74051,53569,1904,56.58078512
25189,74052,34018,1180,81.1052306
25190,74053,59163,4315,109.2045656
25191,74054,31972,844,29.65669911
25192,74055,66108,38680,757.095322
25193,74056,31442,5720,8.754289143
25194,74058,32680,4259,16.53415532
25195,74059,49090,5476,47.42028785
25196,74060,51668,586,40.47799959
25197,74061,53829,2095,22.82682124
25198,74062,41323,1123,35.64061062
25199,74063,54784,29808,219.5041128
25200,74066,44574,31060,245.01064920000002
25201,74068,43788,111,145.66929130000003
25202,74070,49097,13928,73.88585039
25203,74071,39015,180,24.00960384
25204,74072,43753,1816,16.04481238
25205,74073,51410,5118,109.2422625
25206,74074,38570,29184,221.47849649999998
25207,74075,31000,23866,257.80456719999995
25208,74078,22579,2295,9483.471074
25209,74079,40820,4504,25.66557257
25210,74080,62970,2829,28.25411727
25211,74081,42998,1837,53.9294836
25212,74082,53829,107,1407.8947369999999
25213,74083,43528,1031,9.854052969
25214,74084,32088,628,10.33081643
25215,74085,40396,2588,27.8049357
25216,74103,28136,2692,4722.8070179999995
25217,74104,32732,12724,4672.787367
25218,74105,51242,26547,3633.588831
25219,74106,21081,17648,2330.076578
25220,74107,33878,19458,756.4142435
25221,74108,43827,7490,919.1311817
25222,74110,26940,14862,2511.3213920000003
25223,74112,35882,20684,3050.737463
25224,74114,78212,15778,3254.537954
25225,74115,31250,22941,1465.129646
25226,74116,36759,3890,216.38760640000004
25227,74117,57409,87,7.131732109
25228,74119,31422,3561,4524.777637
25229,74120,33173,4940,2315.986873
25230,74126,29977,10598,442.3205342
25231,74127,31107,17151,704.0929431
25232,74128,36440,12676,3429.65368
25233,74129,40183,18976,4553.87569
25234,74130,36112,2065,508.4954445
25235,74131,55066,2775,278.8384244
25236,74132,61051,7543,619.3447738
25237,74133,56049,43414,3155.31652
25238,74134,45373,15083,1367.204496
25239,74135,45477,20651,3423.006796
25240,74136,48471,30703,3799.406014
25241,74137,93963,25737,2492.4462519999997
25242,74145,46444,17402,2865.942029
25243,74146,32631,15498,3050.787402
25244,74301,37186,11840,29.87733637
25245,74330,51341,2884,29.72674892
25246,74331,38577,7258,64.59019311
25247,74332,47075,1972,28.80556245
25248,74333,45748,1221,13.61902425
25249,74337,43378,5060,55.02272678
25250,74338,32570,5480,33.0456911
25251,74339,25439,2606,758.2193774
25252,74340,30981,311,172.68184340000002
25253,74342,34036,2927,39.17710676
25254,74343,37699,3100,48.15159988
25255,74344,34723,14412,160.97217719999998
25256,74346,30394,7864,35.46335964
25257,74347,38050,2593,73.64385118
25258,74349,41751,318,229.2718097
25259,74350,30981,862,145.5589328
25260,74352,39113,6803,52.00513706
25261,74354,36121,18126,100.262743
25262,74358,25439,270,2177.419355
25263,74359,40227,656,69.90622336
25264,74360,40684,31,4.8226509019999995
25265,74361,44005,16293,95.26343178
25266,74363,40684,2892,42.50815769
25267,74364,39369,1750,18.38331845
25268,74365,34458,5110,71.31592536
25269,74366,31891,1474,40.02280811
25270,74367,30981,587,32.01352531
25271,74368,40227,117,104.27807490000001
25272,74369,45900,1803,7.880589187000001
25273,74370,34558,3537,32.52623157
25274,74401,33376,17476,144.4082698
25275,74403,40449,30709,269.86958660000005
25276,74421,46698,4607,34.82000469
25277,74422,41303,824,12.61520561
25278,74423,44206,872,15.98592066
25279,74425,42823,1240,75.78535631
25280,74426,29531,9891,44.68165843
25281,74427,34268,1383,34.93129925
25282,74428,33943,882,14.52593093
25283,74429,48904,14445,167.0096656
25284,74430,42823,588,91.68875721
25285,74431,33791,918,250.75116090000003
25286,74432,30850,9730,45.2370879
25287,74434,43878,9067,100.4509046
25288,74435,38542,3185,49.00678555
25289,74436,43910,5078,36.94514977
25290,74437,38526,10448,50.07668712
25291,74438,27135,163,20.81736909
25292,74441,41633,5362,38.5883098
25293,74442,42858,920,15.33563368
25294,74445,47751,3226,39.3625848
25295,74446,42821,558,548.6725663999999
25296,74447,35390,17275,75.15542272
25297,74450,40411,1948,27.17596016
25298,74451,39492,4283,58.02893995
25299,74452,36728,473,18.17203888
25300,74454,48146,3179,29.1726315
25301,74455,30325,3158,27.60055236
25302,74456,52854,247,201.30399350000002
25303,74457,32417,608,8.590604027000001
25304,74458,45597,147,107.92951540000001
25305,74459,30179,86,54.43037975
25306,74460,33791,283,316.2011173
25307,74462,36329,7875,31.75326403
25308,74463,52546,2033,919.4934419
25309,74464,30852,30111,106.1906643
25310,74467,41022,14995,96.72009546
25311,74468,38777,263,87.34639655
25312,74469,30404,2531,58.04114018
25313,74470,30444,1693,20.59385225
25314,74471,33748,1800,37.27402622
25315,74472,35745,554,41.22637297
25316,74477,47891,5,135.1351351
25317,74501,35643,29073,52.55318495
25318,74521,28578,217,22.69637067
25319,74522,40531,344,420.5378973
25320,74523,25641,6048,27.64660977
25321,74525,30150,10112,24.22302817
25322,74528,34162,174,5.1615199789999995
25323,74530,37238,214,11.119193600000001
25324,74531,46935,1062,8.258229069
25325,74533,39080,849,20.52261355
25326,74534,36354,250,8.640951196
25327,74535,36354,126,20.01588562
25328,74536,28803,1760,6.143921357999999
25329,74538,30134,4200,11.66877353
25330,74540,34247,172,4.319545945
25331,74543,30703,370,2.7461924410000003
25332,74546,35946,824,518.5651353000001
25333,74547,36230,3463,33.23831188
25334,74549,27944,76,1.9747440630000002
25335,74552,35745,1058,10.70525144
25336,74553,34104,1384,19.02797828
25337,74554,40531,1744,367.00336699999997
25338,74555,30508,861,13.12159959
25339,74556,29143,422,26.90468601
25340,74557,25425,464,3.5907754219999997
25341,74558,28872,455,5.382768044
25342,74560,34088,635,2.931833712
25343,74561,33554,2175,16.17016215
25344,74562,30703,937,5.802324645
25345,74563,41021,2042,10.81521969
25346,74565,57141,707,60.432515599999995
25347,74567,30703,242,4.398080837
25348,74569,34960,633,3.161238127
25349,74570,44465,1089,7.093307278999999
25350,74571,33216,3765,11.32974834
25351,74572,36441,712,16.59132218
25352,74574,35515,1080,7.405426532000001
25353,74576,34675,210,4.442657979
25354,74577,26477,271,35.74726289
25355,74578,43710,6822,20.54602677
25356,74601,36383,20257,117.656967
25357,74604,52372,12301,91.48377596
25358,74630,50656,702,6.590187942000001
25359,74631,34390,7709,81.05863055
25360,74632,36280,578,5.258561083
25361,74633,38029,471,5.000849401
25362,74636,41570,268,5.120660336
25363,74637,38750,1899,10.13183659
25364,74640,56250,312,5.17052799
25365,74641,39946,715,41.26984127
25366,74643,41570,615,5.634654499
25367,74644,51359,478,6.20030353
25368,74646,34999,233,4.052032973
25369,74647,39784,3765,12.31748691
25370,74650,36207,693,4.895658194
25371,74651,50989,743,4.997881114
25372,74652,37879,897,3.736939459
25373,74653,40556,3892,32.990319899999996
25374,74701,37106,22365,126.89577690000002
25375,74720,36354,608,46.94618176
25376,74722,32625,286,18.45994965
25377,74723,36515,1729,8.636191085
25378,74724,32625,377,11.77609796
25379,74726,34938,2398,15.82900973
25380,74727,29543,2038,10.27383449
25381,74728,29083,11343,28.62088368
25382,74729,35813,2741,17.68056299
25383,74730,37840,4259,67.14805997
25384,74731,37969,1747,134.3536107
25385,74733,37889,2853,59.89042131
25386,74734,35663,1087,6.857524982
25387,74735,29000,1549,9.742199636
25388,74736,34194,1178,17.90273556
25389,74738,36892,560,17.48306328
25390,74740,30967,2288,8.882263424
25391,74741,36442,972,12.17831458
25392,74743,25984,8537,38.92308394
25393,74745,29920,9912,58.33676652
25394,74747,36354,153,357.4766355
25395,74748,37822,642,16.51531912
25396,74750,42222,364,70.65217391
25397,74753,37969,52,742.8571429
25398,74754,36938,385,7.263739788
25399,74755,42222,83,11.39796759
25400,74756,28966,870,18.164356100000003
25401,74759,29878,1358,9.825130049
25402,74760,29793,295,14.94730442
25403,74761,28669,70,46.97986577
25404,74764,41065,3473,26.28651009
25405,74766,37315,1595,14.81488362
25406,74801,34038,21657,284.63469449999997
25407,74804,42759,19631,209.88314280000003
25408,74820,37587,30802,100.2124496
25409,74824,35998,1253,33.96400304
25410,74825,39272,2170,15.46509308
25411,74826,36542,1252,15.56130059
25412,74827,47833,387,10.42620831
25413,74829,34186,1521,32.09131572
25414,74830,33988,229,140.74984630000003
25415,74831,33304,923,11.70710671
25416,74832,35895,936,33.46083724
25417,74833,38608,703,14.09439031
25418,74834,38587,7590,39.65931654
25419,74836,30858,171,4.917184265
25420,74837,35341,310,119.00191940000002
25421,74839,28825,770,10.17589766
25422,74840,40844,1924,32.29542593
25423,74842,37716,135,18.91286075
25424,74843,38293,340,11.69872346
25425,74844,36552,371,144.1896619
25426,74845,27135,494,4.870786129
25427,74848,30632,8326,32.82928849
25428,74849,36519,3132,25.50509369
25429,74850,37900,283,4.906975534
25430,74851,48938,9805,115.02140890000001
25431,74852,40583,1347,18.53482676
25432,74854,34992,1897,24.71468029
25433,74855,47118,4639,43.29767971
25434,74856,38101,782,6.26677886
25435,74857,54397,9288,154.0298507
25436,74859,33668,6221,20.7420596
25437,74860,34063,1653,17.09746486
25438,74864,41309,5274,46.71100995
25439,74865,39305,1711,10.50924703
25440,74867,35683,1045,12.42937853
25441,74868,34089,13152,61.8170025
25442,74869,42013,710,13.37402049
25443,74871,37590,2415,14.21282155
25444,74872,37164,3692,25.54292554
25445,74873,42282,11821,79.75414592
25446,74875,35895,1165,23.93327444
25447,74878,37415,1565,13.23321749
25448,74880,28210,2239,20.32332144
25449,74881,43096,4509,29.20450277
25450,74883,30087,2526,14.30513082
25451,74884,28247,6024,45.14456152
25452,74901,26494,1992,169.05711619999997
25453,74902,37394,4095,134.8281312
25454,74930,34449,2155,29.48782857
25455,74931,32662,1411,17.25487319
25456,74932,42608,2286,29.12695581
25457,74935,37829,174,15.21511018
25458,74936,41150,1153,47.04778227
25459,74937,33671,5959,28.78299007
25460,74939,34069,1455,9.742803383
25461,74940,38036,2697,43.85365854
25462,74941,27849,2713,24.11341214
25463,74942,37829,193,118.0428135
25464,74943,47599,112,8.352599001
25465,74944,46175,1272,10.77044225
25466,74945,40177,497,20.28654231
25467,74946,33547,137,42.14087973
25468,74948,40661,12788,58.62989079
25469,74949,26477,308,10.86266488
25470,74951,36450,1504,239.68127489999998
25471,74953,39463,11632,84.57914025
25472,74954,36807,4590,253.12965309999998
25473,74955,33986,15344,77.30013753
25474,74956,36364,1905,46.1739826
25475,74957,30101,1170,4.996370158
25476,74959,34450,6736,69.40609158
25477,74960,27287,13643,45.15157532
25478,74962,36518,5092,35.52963012
25479,74963,32625,608,8.045201329
25480,74964,33464,2834,37.52201141
25481,74965,32098,5170,46.12858902
25482,74966,37964,3719,16.19773519
25483,75001,55249,12414,3237.871674
25484,75002,93010,63140,1698.270529
25485,75006,56081,46364,2747.4962960000003
25486,75007,80401,51624,4428.203809000001
25487,75009,70536,8785,92.03771608
25488,75010,80278,21607,2678.775105
25489,75013,114866,30347,2018.423678
25490,75019,105249,38666,2346.807478
25491,75020,45400,21872,349.59401569999994
25492,75021,42254,8036,133.342183
25493,75022,133430,22545,1173.5464060000002
25494,75023,77303,45452,4824.540919
25495,75024,98466,36039,2844.884749
25496,75025,108349,50926,5445.4662100000005
25497,75028,109450,42226,2787.930807
25498,75032,90546,27986,545.4510018
25499,75034,108417,72723,1453.9947220000001
25500,75035,98176,47553,2014.6161670000001
25501,75038,46539,27802,2078.6542059999997
25502,75039,67364,11032,2102.534782
25503,75040,52257,59406,3795.4255049999997
25504,75041,43637,30700,3837.020372
25505,75042,43705,37881,5062.951083
25506,75043,57117,58094,3993.2636789999997
25507,75044,65597,40811,3800.260732
25508,75048,87393,20328,1938.954597
25509,75050,43098,41041,1658.624313
25510,75051,37443,39285,3236.7965719999997
25511,75052,67989,88996,3402.117818
25512,75054,103958,5053,929.8859036
25513,75056,89023,47852,1895.4289789999998
25514,75057,44509,12900,1268.311867
25515,75058,67047,2982,51.73490632
25516,75060,44157,45980,3467.5716439999997
25517,75061,37757,53442,4619.8132780000005
25518,75062,48760,44537,4053.239898
25519,75063,73463,35090,2312.6606469999997
25520,75065,76249,10748,1352.630254
25521,75067,60621,60982,4585.112782
25522,75068,74370,34934,1272.4557439999999
25523,75069,52122,34108,1064.5110949999998
25524,75070,98299,74734,3129.826619
25525,75071,76176,36090,457.9891118
25526,75074,61992,44622,2701.907357
25527,75075,74812,33262,3374.797078
25528,75076,43652,7378,148.3044885
25529,75077,100359,35330,2529.715022
25530,75078,106160,10592,323.5878166
25531,75080,62352,44009,3850.9800490000002
25532,75081,65490,34156,3701.343736
25533,75082,99357,21182,2704.545455
25534,75087,78246,28145,1074.646812
25535,75088,80342,24712,2528.340495
25536,75089,86964,30251,2628.46468
25537,75090,41710,23724,307.8879747
25538,75092,47223,22839,201.5229591
25539,75093,106348,47187,3343.03932
25540,75094,108437,20579,2949.548517
25541,75098,78832,48197,1463.042224
25542,75101,41797,646,784.9331712999999
25543,75102,45004,1322,21.77924217
25544,75103,44709,12851,64.43154243
25545,75104,65657,45373,1160.850432
25546,75105,46553,301,5.860363692999999
25547,75109,42322,3658,31.45584315
25548,75110,39904,28132,187.6129566
25549,75114,75480,4660,107.74815600000001
25550,75115,62682,48877,2228.163749
25551,75116,47178,19669,3838.602654
25552,75117,43928,3722,79.36203331
25553,75119,46018,26601,100.4319165
25554,75124,45072,4446,47.78179004
25555,75125,49649,6691,96.03846706
25556,75126,82847,33396,431.785271
25557,75132,76325,294,198.3805668
25558,75134,48757,20276,1983.9530329999998
25559,75135,60013,5910,95.06804363
25560,75137,61614,18861,3095.519449
25561,75140,21601,6958,61.98166739
25562,75141,35906,5374,471.238162
25563,75142,53566,18982,109.4530232
25564,75143,41796,14619,82.20217946
25565,75144,37800,3291,19.15922944
25566,75146,53446,17993,542.088455
25567,75147,46319,6602,70.42283569
25568,75148,35128,5842,66.7542707
25569,75149,46877,56065,3529.6524799999997
25570,75150,48833,58730,4600.861731
25571,75152,57690,4606,113.06952079999999
25572,75153,42423,605,25.72935273
25573,75154,63571,36041,766.6503584
25574,75155,46553,2579,67.77567539
25575,75156,37062,14580,465.72542000000004
25576,75157,73993,310,184.5238095
25577,75158,57723,4139,47.07206951
25578,75159,43308,18339,306.57995919999996
25579,75160,48585,23627,196.92612869999996
25580,75161,51518,6165,54.10315141
25581,75163,37601,2285,67.64157367
25582,75164,76492,671,294.29824560000003
25583,75165,59650,37966,336.9304769
25584,75166,69549,3070,232.3117669
25585,75167,74628,8436,86.45214183
25586,75169,44535,14644,68.39794489
25587,75172,35897,3956,339.30868860000004
25588,75173,68003,4353,142.9134246
25589,75180,39807,23031,3007.050529
25590,75181,79565,25908,1472.547459
25591,75182,80450,5118,291.1262799
25592,75189,69750,22406,201.8267637
25593,75201,70982,9409,6497.928177000001
25594,75202,65298,1666,2369.8435280000003
25595,75203,27046,15721,3323.6786469999997
25596,75204,55205,26279,10273.26036
25597,75205,148579,23061,5300.160883
25598,75206,53391,36248,8524.929445
25599,75207,30000,9648,2507.9282559999997
25600,75208,42758,30171,5078.437973
25601,75209,86304,13653,3862.2347950000003
25602,75210,14355,7482,3315.019938
25603,75211,36999,73146,4145.188711
25604,75212,27451,24884,2420.387122
25605,75214,72923,32950,4552.9915710000005
25606,75215,22723,14648,1740.90801
25607,75216,23854,49416,3380.952381
25608,75217,34130,80324,2939.686722
25609,75218,59336,21665,3100.314825
25610,75219,59479,22124,10093.065690000001
25611,75220,44882,41891,3701.2723100000003
25612,75223,31847,13947,4040.2665119999997
25613,75224,32195,34034,5825.744608
25614,75225,134159,20892,4425.333616
25615,75226,44725,3506,3130.357143
25616,75227,36553,55029,4828.3758880000005
25617,75228,39884,66551,5834.224599
25618,75229,80511,31571,2519.2307690000002
25619,75230,97791,26934,3717.085288
25620,75231,39692,37052,6574.166075
25621,75232,39278,28682,3470.7163600000003
25622,75233,42991,14043,4056.3258229999997
25623,75234,53294,28794,2785.527716
25624,75235,36882,17177,2556.10119
25625,75236,40044,15949,1277.248338
25626,75237,26248,17101,2571.578947
25627,75238,61572,30483,4634.787897
25628,75240,45959,24296,6441.145281
25629,75241,30498,27066,1007.4068560000001
25630,75243,45192,55406,6368.505747
25631,75244,76203,13266,2877.033182
25632,75246,36957,2770,6128.318584000001
25633,75247,30000,468,71.58152340000001
25634,75248,84241,33395,4507.964363
25635,75249,61248,13373,2909.071133
25636,75251,82288,2331,5309.794989
25637,75252,64098,24112,4779.38553
25638,75253,33955,18450,1364.947843
25639,75254,55416,23253,7001.806685
25640,75287,60735,49004,8753.840656999999
25641,75401,31302,18552,178.4446689
25642,75402,62417,15920,176.2992658
25643,75407,58014,14120,285.0739941
25644,75409,65983,11831,147.5003117
25645,75410,41153,4334,52.69236848
25646,75411,45344,1118,14.24240108
25647,75412,39789,778,5.121251218
25648,75413,57333,305,217.2364672
25649,75414,55442,3136,64.39160609
