BUYER_ZIP,BUYER_COUNTY,BUYER_CITY,BUYER_STATE,COUNT
75839,ANDERSON,ELKHART,TX,392
3608,CHESHIRE,WALPOLE,NH,392
11702,SUFFOLK,BABYLON,NY,392
10516,PUTNAM,COLD SPRING,NY,392
81435,SAN MIGUEL,TELLURIDE,CO,391
37807,UNION,MAYNARDSVILLE,TN,391
35613,LIMESTONE,ATHENS,AL,391
93721,FRESNO,FRESNO,CA,391
48306,OAKLAND,OAKLAND,MI,391
46574,ST JOSEPH,WALKERTON,IN,391
48847,GRATIOT,ITHACA,MI,391
33896,POLK,DAVENPORT,FL,391
72562,INDEPENDENCE,NEWARK,AR,391
20018,DISTRICT OF COLUMBIA,WASHINGTON,DC,391
33160,MIAMI-DADE,MIAMI,FL,391
65686,STONE,KIMBERLING CITY,MO,391
91401,LOS ANGELES,SHERMAN OAKS,CA,391
3857,ROCKINGHAM,NEWMARKET,NH,391
16353,FOREST,TIONESTA,PA,391
56304,BENTON,ST CLOUD,MN,391
76244,TARRANT,KELLER,TX,390
27526,WAKE,FUQUAY,NC,390
76802,BROWN,EARLY,TX,390
33147,MIAMI-DADE,MIAMI,FL,390
18080,LEHIGH,SLATINGTON,PA,390
53946,GREEN LAKE,MARKESAN,WI,390
94965,MARIN,SAUSALITO,CA,390
22842,SHENANDOAH,MOUNT JACKSON,VA,389
72117,PULASKI,SHERWOOD,AR,389
33154,MIAMI-DADE,SURFSIDE,FL,389
84647,SANPETE,MOUNT PLEASANT,UT,389
76103,TARRANT,FORT WORTH,TX,389
78572,HIDALGO,PALMVIEW,TX,389
28450,COLUMBUS,LAKE WACCAMAW,NC,389
98321,PIERCE,BUCKLEY,WA,388
31068,MACON,OGLETHORPE,GA,388
60603,COOK,CHICAGO,IL,388
56278,BIG STONE,ORTONVILLE,MN,387
83849,SHOSHONE,OSBURN,ID,387
49256,LENAWEE,MORENCI,MI,387
92808,ORANGE,ANAHEIM,CA,387
77479,FORT BEND,SUGARLAND,TX,387
21237,BALTIMORE,BALTIMORE (ROSEDALE),MD,387
40508,FAYETTE,LEXINGTON,KY,387
14036,GENESEE,CORFU,NY,387
11720,SUFFOLK,SO SETAUCKET,NY,387
8869,SOMERSET,RARITAN,NJ,387
8812,MIDDLESEX,GREENBROOK,NJ,387
72443,GREENE,MARMADUKE,AR,387
11753,NASSAU,JERICHO,NY,387
42749,HART,HORSE CAVE,KY,387
5843,CALEDONIA,HARDWICK,VT,387
44140,CUYAHOGA,BAY VILLAGE,OH,386
62675,MENARD,PETERSBURG,IL,386
62082,GREENE,ROODHOUSE,IL,386
31825,STEWART,RICHLAND,GA,386
49451,MUSKEGON,RAVENNA,MI,386
91020,LOS ANGELES,MONTROSE,CA,386
6498,MIDDLESEX,WESTBROOK,CT,386
30038,DEKALB,STONECREST,GA,386
46711,ADAMS,BERNE,IN,386
63144,SAINT LOUIS,SAINT LOUIS,MO,386
6519,NEW HAVEN,NEW HAVEN,CT,385
7821,SUSSEX,ANDOVER,NJ,385
63965,CARTER,VAN BUREN,MO,385
98177,KING,SEATLLE,WA,385
63136,SAINT LOUIS,DELLWOOD,MO,385
49076,EATON,OLIVET,MI,385
979,CAROLINA,CAROLINA,PR,385
48348,OAKLAND,INDEPENDENCE TWP,MI,385
24963,MONROE,PETERSTOWN,WV,385
81432,OURAY,RIDGWAY,CO,385
38080,LAKE,RIDGELY,TN,385
53929,JUNEAU,ELROY,WI,385
22033,FAIRFAX,FAIRFAX (W),VA,385
49422,OTTAWA,HOLLAND,MI,385
12501,DUTCHESS,AMENIA,NY,384
37365,GRUNDY,PALMER,TN,384
7410,BERGEN,FAIRLAWN,NJ,384
59834,MISSOULA,FRENCHTOWN,MT,384
80233,ADAMS,THORTON,CO,384
42352,MCLEAN,LIVERMORE,KY,384
49245,CALHOUN,HOMER,MI,384
64125,JACKSON,KANSAS CITY,MO,384
3813,CARROLL,CENTER CONWAY,NH,383
8830,MIDDLESEX,ISELIN,NJ,383
17236,FRANKLIN,MERCERSBURG,PA,383
50854,RINGGOLD,MOUNT AYR,IA,383
91411,LOS ANGELES,SHERMAN OAKS,CA,383
91789,LOS ANGELES,WALNUT,CA,383
97212,MULTNOMAH,PORTLAND,OR,383
28741,MACON,HIGHLANDS,NC,383
4358,KENNEBEC,CHINA,ME,383
32548,OKALOOSA,FORT WALTON BEACH,FL,383
45368,CLARK,S CHARLESTON,OH,383
93108,SANTA BARBARA,MONTECITO,CA,383
35223,JEFFERSON,MOUNTAIN BROOK,AL,383
75845,TRINITY,GROVETON,TX,383
91607,LOS ANGELES,N HOLLYWOOD,CA,383
90670,LOS ANGELES,SANTA FE SPRING,CA,383
1370,FRANKLIN,SHELBURNE FALLS,MA,383
2702,BRISTOL,ASSONET,MA,383
97078,WASHINGTON,BEAVERTON,OR,383
55426,HENNEPIN,ST. LOUIS PARK,MN,383
49946,BARAGA,L'ANSE,MI,382
6897,FAIRFIELD,WILTON,CT,382
60152,MCHENRY,MARENGO,IL,382
1537,WORCESTER,OXFORD,MA,382
67951,STEVENS,HUGOTON,KS,382
79501,JONES,ANSON,TX,382
84117,SALT LAKE,HOLLADAY,UT,382
25984,GREENBRIER,RUPERT,WV,382
78648,CALDWELL,LULING,TX,382
73066,OKLAHOMA,NICOMA PARK,OK,382
85204,MARICOPA,MESA (BASELINE),AZ,381
40067,SHELBY,SIMPSONVILLE,KY,381
63124,SAINT LOUIS,LADUE,MO,381
11941,SUFFOLK,EASTPORT,NY,381
64491,ATCHISON,TARKIO,MO,381
28042,CLEVELAND,FALLSTON,NC,381
24065,FRANKLIN,BOONES MILL,VA,381
68528,LANCASTER,LINCOLN,NE,381
66006,DOUGLAS,BALDWIN CITY,KS,381
7718,MONMOUTH,BELFORD,NJ,381
31079,WILCOX,ROCHELLE,GA,381
77626,ORANGE,MAURICEVILLE,TX,381
1057,HAMPDEN,MONSON,MA,381
31407,CHATHAM,PORT WENTWORTH,GA,380
29047,ORANGEBURG,ELLOREE,SC,380
55118,DAKOTA,WEST ST.PAUL,MN,380
89883,ELKO,WEST WENDOVER,NV,380
40702,WHITLEY,CORBIN,KY,380
5363,WINDHAM,WILMINGTON,VT,380
54773,TREMPEALEAU,WHITEHALL,WI,380
32168,VOLUSIA,NEW SMYRNA,FL,380
53574,GREEN,NEW GLARUS,WI,380
60026,COOK,GLENVIEW,IL,379
33707,PINELLAS,SAINT PETERSBURG,FL,379
66861,MARION,MARION,KS,379
80903,EL PASO,COLORADO SPRINGS,CO,379
56531,GRANT,ELBOW LAKE,MN,379
44688,STARK,WAYNESBURG,OH,379
45656,JACKSON,OAK HILL,OH,379
10168,NEW YORK,NEW YORK,NY,379
25443,JEFFERSON,SHEPHERDSTOWN,WV,379
33026,BROWARD,COOPER CITY,FL,378
10470,BRONX,BRONX,NY,378
34608,HERNANDO,SPRINGHILL,FL,378
76360,WICHITA,ELECTRA,TX,378
50441,FRANKLIN,HAMPTON,IA,378
95360,STANISLAUS,NEWMAM,CA,378
26801,HARDY,BAKER,WV,378
35978,DE KALB,HENAGAR,AL,378
45240,HAMILTON,CINICINNATI,OH,378
20152,LOUDOUN,SOUTH RIDING,VA,378
20015,DISTRICT OF COLUMBIA,WASHINGTON,DC,378
65704,WRIGHT,MANSFIELD,MO,377
90814,LOS ANGELES,LONG BEACH,CA,377
36756,PERRY,MARION,AL,377
79930,EL PASO,EL PASO,TX,377
18641,LUZERNE,DUPONT,PA,377
46069,HAMILTON,SHERIDAN,IN,377
33956,LEE,SAINT JAMES CITY,FL,377
51247,SIOUX,ROCK VALLEY,IA,377
75831,LEON,BUFFALO,TX,377
21770,FREDERICK,MONROVIA,MD,377
12546,DUTCHESS,MILLERTON,NY,377
35763,MADISON,OWENS CROSS ROADS,AL,376
1754,MIDDLESEX,MAYNARD,MA,376
98640,PACIFIC,OCEAN PARK,WA,376
64062,RAY,LAWSON,MO,376
21701,FREDERICK,FREDERICK (N),MD,376
48114,LIVINGSTON,BRIGHTON,MI,376
99171,WHITMAN,SAINT JOHN,WA,376
33406,PALM BEACH,PALM SPRINGS,FL,376
78503,HIDALGO,MCALLEN (S),TX,376
14068,ERIE,GETZVILLE,NY,376
49083,KALAMAZOO,RICHLAND,MI,376
56538,OTTER TAIL,FERGUS FALLS,MN,376
14131,NIAGARA,RANSOMVILLE,NY,376
78521,CAMERON,BROWNSVILLE (NE),TX,376
15552,SOMERSET,MEYERSDALE,PA,376
98295,WHATCOM,SUMAS,WA,376
29101,CHESTERFIELD,MCBEE,SC,376
1581,WORCESTER,WESTBORO,MA,376
32669,ALACHUA,JONESVILLE,FL,375
12196,RENSSELAER,WEST SAND LAKE,NY,375
44122,CUYAHOGA,WOODMERE,OH,375
96041,TRINITY,HAYFORK,CA,375
12202,ALBANY,ALBANY,NY,375
67449,DICKINSON,HERINGTON,KS,375
7920,SOMERSET,BASKING RIDGE,NJ,374
55921,HOUSTON,CALEDONIA,MN,374
78065,ATASCOSA,POTEET,TX,374
92703,ORANGE,SANTA ANA,CA,374
84654,SEVIER,SALINA,UT,374
51579,HARRISON,WOODBINE,IA,374
7041,ESSEX,MILLBURN,NJ,374
85321,PIMA,AJO,AZ,374
51351,DICKINSON,MILFORD,IA,374
21655,CAROLINE,PRESTON,MD,374
20783,PRINCE GEORGES,ADELPHI,MD,374
33313,BROWARD,PLANTATION,FL,374
44104,CUYAHOGA,CLEVELAND,OH,374
32460,JACKSON,SNEADS,FL,374
751,SALINAS,SALINAS,PR,374
12887,WASHINGTON,WHITEHALL,NY,374
49103,BERRIEN,BERRIEN SPRINGS,MI,374
68826,MERRICK,CENTRAL CITY,NE,373
7820,WARREN,ALLAMUCHY,NJ,373
18472,WAYNE,WAYMART,PA,373
97446,LINN,HARRISBURG,OR,373
45885,AUGLAIZE,ST. MARYS,OH,373
35243,JEFFERSON,VESTAVIA HILLS,AL,373
20784,PRINCE GEORGES,LANHAM,MD,373
55723,SAINT LOUIS,COOK,MN,373
17702,LYCOMING,SOUTH WILLIAMSPORT,PA,373
84520,CARBON,EAST CARBON,UT,373
18853,BRADFORD,WYALUSING,PA,373
60192,COOK,HOFFMAN ESTATES,IL,373
73550,HARMON,HOLLIS,OK,373
46062,HAMILTON,WESTFIELD,IN,373
37073,ROBERTSON,GREENBRIER,TN,372
48360,OAKLAND,ORION TOWNSHIP,MI,372
63303,SAINT CHARLES,ST. CHARLES,MO,372
90001,LOS ANGELES,LOS ANGELES,CA,372
68152,DOUGLAS,OMAHA,NE,372
24701,MERCER,BLUEWELL,WV,372
60015,LAKE,BANNOCKBURN,IL,372
54871,WASHBURN,SHELL LAKE,WI,372
16066,BUTLER,CRANBERRY,PA,372
12192,GREENE,WEST COXSACKIE,NY,372
95461,LAKE,MIDDLETOWN,CA,372
8008,OCEAN,SHIP BOTTOM,NJ,372
67663,ROOKS,PLAINVILLE,KS,371
33444,PALM BEACH,DELRAY BEACH,FL,371
14086,ERIE,LANCASTER,NY,371
95458,LAKE,LUCERNE,CA,371
32963,INDIAN RIVER,VERO BEACH,FL,371
8302,CUMBERLAND,UPPER DEERFIELD TWP,NJ,371
48138,WAYNE,GROSSE ILE,MI,371
19477,MONTGOMERY,SPRINGHOUSE,PA,371
77429,HARRIS,CRYPRESS,TX,371
44128,CUYAHOGA,WARRENSVILLE HEIGHTS,OH,371
77541,BRAZORIA,FREEPORT,TX,371
82941,SUBLETTE,PINEDALE,WY,371
10510,WESTCHESTER,BRIARCLIFF MANOR,NY,371
2747,BRISTOL,NORTH DARTMOUTH,MA,370
66207,JOHNSON,OVERLAND PARK,KS,370
85658,PIMA,MARANA,AZ,370
48458,GENESEE,MT MORRIS,MI,370
30620,BARROW,BETHLEHEM,GA,370
35474,HALE,MOUNDVILLE,AL,370
39236,HINDS,JACKSON,MS,370
60827,COOK,CALUMET PARK,IL,370
18202,LUZERNE,HAZLE TOWNSHIP,PA,370
60104,COOK,BELLWOOD,IL,370
23140,NEW KENT,PROVIDENCE FORGE,VA,370
54634,VERNON,HILLSBORO,WI,370
48134,WAYNE,FLATROCK,MI,370
29827,ALLENDALE,FAIRFAX,SC,370
95379,TUOLUMNE,TUOLUMNE,CA,370
42323,MUHLENBERG,BEECHMONT,KY,369
36024,ELMORE,ECLECTIC,AL,369
8751,OCEAN,SEASIDE HEIGHTS,NJ,369
75454,COLLIN,MELISSA,TX,369
66439,BROWN,HORTON,KS,369
16371,WARREN,YOUNGSVILLE,PA,369
97024,MULTNOMAH,FAIRVIEW,OR,369
2155,MIDDLESEX,WEST MEDFORD,MA,369
14813,ALLEGANY,BELMONT,NY,369
2052,NORFOLK,MEDFIELD,MA,369
17777,NORTHUMBERLAND,WATSONTOWN,PA,369
73763,BLAINE,OKEENE,OK,368
5743,RUTLAND,FAIR HAVEN,VT,368
91307,LOS ANGELES,WEST HILLLS,CA,368
90048,LOS ANGELES,WEST HOLLYWOOD,CA,368
8723,OCEAN,BRICKTOWN,NJ,368
99169,ADAMS,RITZVILLE,WA,368
58639,ADAMS,HETTINGER,ND,368
16501,ERIE,ERIE,PA,368
65043,CALLAWAY,HOLTS SUMMIT,MO,368
27822,WILSON,ELM CITY,NC,368
55705,SAINT LOUIS,AURORA,MN,367
24281,LEE,ROSE HILL,VA,367
72631,CARROLL,HOLIDAY ISLAND,AR,367
32830,ORANGE,LAKE BUENA VISTA,FL,367
30028,FORSYTH,CUMMING,GA,367
11944,SUFFOLK,GREENPORT,NY,367
1890,MIDDLESEX,WINCHESTER,MA,367
52537,DAVIS,BLOOMFIELD,IA,367
75657,MARION,JEFFERSON,TX,367
35618,LAWRENCE,COURTLAND,AL,366
44490,COLUMBIANA,WASHINGTONVILLE,OH,366
66736,WILSON,FREDONIA,KS,366
48654,OGEMAW,ROSE CITY,MI,366
98612,WAHKIAKUM,CATHLAMET,WA,366
55971,FILLMORE,RUSHFORD,MN,366
72943,LOGAN,MAGAZINE,AR,366
17538,LANCASTER,LANDISVILLE,PA,366
71369,AVOYELLES,SIMMESPORT,LA,366
70549,JEFFERSON DAVIS,LAKE ARTHUR,LA,365
64505,BUCHANAN,SAINT JOSEPH,MO,365
36022,ELMORE,DEATSVILLE,AL,365
13803,CORTLAND,MARATHON,NY,365
95536,HUMBOLDT,FERNDALE,CA,365
46616,ST JOSEPH,SOUTH BEND,IN,365
73089,GRADY,TUTTLE,OK,365
23219,RICHMOND CITY,RICHMOND,VA,365
55070,ANOKA,SAINT FRANCIS,MN,365
72719,BENTON,CENTERTON,AR,365
5454,CHITTENDEN,FAIRFAX,VT,365
54405,CLARK,ABBOTSFORD,WI,365
33838,POLK,DUNDEE,FL,365
60431,WILL,JOLIET,IL,364
1571,WORCESTER,DUDLEY,MA,364
55055,WASHINGTON,NEWPORT,MN,364
66211,JOHNSON,LEAWOOD,KS,364
49046,BARRY,DELTON,MI,364
52565,VAN BUREN,KEOSAUQUA,IA,364
81036,KIOWA,EADS,CO,364
20748,PRINCE GEORGES,TEMPLE HILLS  #103,MD,364
61112,WINNEBAGO,ROCKFORD,IL,363
30828,WARREN,WARRENTON,GA,363
6472,NEW HAVEN,NORTHFORD,CT,363
48302,OAKLAND,BLOOMFIELD TOWNSHIP,MI,363
30537,RABUN,DILLARD,GA,363
1096,HAMPSHIRE,WILLIAMSBURG,MA,363
54110,CALUMET,BRILLION,WI,363
8724,OCEAN,BRICKTOWN,NJ,363
49408,ALLEGAN,FENNVILLE,MI,363
79106,POTTER,AMRILLO,TX,362
23040,CUMBERLAND,CUMBERLAND,VA,362
35466,PICKENS,GORDO,AL,362
35444,TUSCALOOSA,BROOKWOOD,AL,362
48095,MACOMB,WASHINGTON TOWNSHIP,MI,362
80125,DOUGLAS,LITTLETON,CO,362
22485,KING GEORGE,KING GEORGE,VA,362
29581,HORRY,NICHOLS,SC,362
95451,LAKE,KELSEYVILLE,CA,362
68138,SARPY,OMAHA,NE,362
48631,BAY,KAWKAWLIN,MI,362
95454,MENDOCINO,LAYTONVILLE,CA,362
59011,SWEET GRASS,BIG TIMBER,MT,362
49709,MONTMORENCY,ATLANTA,MI,362
45144,ADAMS,MANCHESTER,OH,362
56360,DOUGLAS,OSAKIS,MN,361
12154,RENSSELAER,SCHAGHTICOKE,NY,361
79226,DONLEY,CLARENDON,TX,361
55069,CHISAGO,RUSH CITY,MN,361
62442,CLARK,MARTINSVILLE,IL,361
59875,RAVALLI,VICTOR,MT,361
45305,GREENE,BELLBROOK,OH,360
82729,CROOK,SUNDANCE,WY,360
56082,NICOLLET,ST PETER,MN,360
28594,CARTERET,EMERALD ISLE,NC,360
8230,CAPE MAY,SEAVILLE,NJ,360
8035,CAMDEN,HADDON HEIGHTS,NJ,360
60515,DUPAGE,DOWNER'S GROVE,IL,360
28365,WAYNE,MT OLIVE,NC,360
54872,BURNETT,SIREN,WI,360
98611,COWLITZ,CASTLE ROCK,WA,360
62933,WILLIAMSON,ENERGY,IL,359
79546,FISHER,ROTAN,TX,359
22572,RICHMOND,WARSAW,VA,359
66025,DOUGLAS,EUDORA,KS,359
22066,FAIRFAX,GREAT FALLS,VA,359
98121,KING,SEATTLE,WA,359
32404,BAY,CALLAWAY,FL,359
19407,MONTGOMERY,AUDUBON,PA,359
39119,COVINGTON,MOUNT OLIVE,MS,359
48134,WAYNE,BROWNSTOWN TOWNSHIP,MI,359
30004,FULTON,MILTON,GA,359
56514,CLAY,BARNESVILLE,MN,359
80124,DOUGLAS,LITTLETON,CO,359
56273,KANDIYOHI,NEW LONDON,MN,359
62353,BROWN,MT STERLING,IL,359
38474,MAURY,MOUNT PLEASANT,TN,359
28312,CUMBERLAND,FAYETTEVILLE,NC,359
31411,CHATHAM,SAVANNAH,GA,359
7432,BERGEN,MIDLAND PARK,NJ,358
44413,COLUMBIANA,EAST PALESTINE,OH,358
3755,GRAFTON,HANOVER,NH,358
68361,FILLMORE,GENEVA,NE,358
80023,BROOMFIELD,WESTMINSTER,CO,358
43723,GUERNSEY,BYESVILLE,OH,358
32303,LEON,TALLSHASSEE,FL,358
65604,GREENE,ASH GROVE,MO,358
2140,MIDDLESEX,CAMBRIDGE,MA,358
50533,WRIGHT,EAGLE GROVE,IA,358
36312,HOUSTON,ASHFORD,AL,358
64742,BATES,DREXEL,MO,358
77353,MONTGOMERY,MAGNOLIA,TX,358
70344,TERREBONNE,CHAUVIN,LA,357
23229,HENRICO,HENRICO,VA,357
11706,SUFFOLK,NORTH BAYSHORE,NY,357
34201,MANATEE,UNIVERSITY PARK,FL,357
98136,KING,SEATTLE,WA,357
38618,TATE,COLDWATER,MS,357
14551,WAYNE,SODUS,NY,357
11435,QUEENS,BRIARWOOD,NY,357
38558,CUMBERLAND,FAIRFIELD GLADE,TN,356
64865,NEWTON,SENECA,MO,356
15027,BEAVER,CONWAY,PA,356
30724,MURRAY,ETON,GA,356
98166,KING,SEATTLE,WA,356
47713,VANDERBURGH,EVANSVILLE,IN,356
17222,FRANKLIN,FAYETTEVILLE,PA,356
67560,NESS,NESS CITY,KS,356
35958,JACKSON,BRYANT,AL,356
67003,HARPER,ANTHONY,KS,356
46391,LA PORTE,WESTVILLE,IN,356
38666,PANOLA,SARDIS,MS,356
35602,MORGAN,DECATUR,AL,356
15024,ALLEGHENY,CHESWICK,PA,356
70426,WASHINGTON,ANGIE,LA,356
44621,TUSCARAWAS,DENNISON,OH,355
85339,MARICOPA,PHOENIX,AZ,355
55038,WASHINGTON,HUGO,MN,355
55076,DAKOTA,INVER GROVE HTS,MN,355
29644,GREENVILLE,FOUNTAIN INN,SC,355
90031,LOS ANGELES,LOS ANGELES,CA,355
27605,WAKE,RALEIGH,NC,355
30545,WHITE,HELEN,GA,355
98815,CHELAN,CASHMERE,WA,355
51449,CALHOUN,LAKE CITY,IA,355
57033,MINNEHAHA,HARTFORD,SD,355
75846,LEON,JEWETT,TX,355
92808,ORANGE,ANAHEIM HILLS,CA,355
48164,WAYNE,NEW BOSTON,MI,354
99921,PRINCE OF WALES HYDER,CRAIG,AK,354
33054,MIAMI-DADE,MIAMI GARDENS,FL,354
55112,RAMSEY,ARDEN HILLS,MN,354
47408,MONROE,BLOOMINGTON,IN,354
63368,SAINT CHARLES,O' FALLON,MO,354
54162,BROWN,PULASKI,WI,354
20736,CALVERT,OWINGS,MD,354
45660,ADAMS,PEEBLES,OH,354
31811,HARRIS,HAMILTON,GA,354
11935,SUFFOLK,CUTCHOGUE,NY,354
72395,MISSISSIPPI,WILSON,AR,354
662,ISABELA,ISABELA,PR,354
35447,PICKENS,CARROLLTON,AL,353
10706,WESTCHESTER,HASTINGS-ON-HUDSON,NY,353
43526,DEFIANCE,HICKSVILLE,OH,353
48035,MACOMB,CLINTON TWP,MI,353
2458,MIDDLESEX,NEWTON,MA,353
23868,BRUNSWICK,LAWRENCEVILLE,VA,353
33068,BROWARD,MARGATE,FL,353
19403,MONTGOMERY,AUDUBON,PA,353
49665,OSCEOLA,MARION,MI,353
48094,MACOMB,WASHINGTON,MI,353
28384,ROBESON,ST PAULS,NC,353
48725,HURON,CASEVILLE,MI,353
38676,TUNICA,TUNICA,MS,353
29178,NEWBERRY,WHITMIRE,SC,353
97836,MORROW,HEPPNER,OR,353
61911,DOUGLAS,ARTHUR,IL,352
20723,HOWARD,LAUREL,MD,352
29670,ANDERSON,PENDLETON,SC,352
23510,NORFOLK CITY,NORFOLK,VA,352
64469,DEKALB,MAYSVILLE,MO,352
92590,RIVERSIDE,TEMECULA,CA,352
36748,MARENGO,LINDEN,AL,352
76823,BROWN,BANGS TEX,TX,352
76446,ERATH,DUBLIN,TX,352
8077,BURLINGTON,RIVERTON,NJ,351
55330,SHERBURNE,OTSEGO,MN,351
74538,COAL,COALGATE,OK,351
31822,HARRIS,PINE MOUNTAIN,GA,351
2067,NORFOLK,SHARON,MA,351
12545,DUTCHESS,MILLBROOK,NY,351
78559,CAMERON,LA FERIA,TX,351
48048,MACOMB,NEW HAVEN,MI,351
21043,HOWARD,ELLICOTT,MD,351
48850,MONTCALM,LAKEVIEW,MI,351
41189,LEWIS,TOLLESBORO,KY,351
35481,PICKENS,REFORM,AL,351
4654,WASHINGTON,MARSHFIELD,ME,351
71485,RAPIDES,WOODWORTH,LA,350
13733,CHENANGO,BAINBRIDGE,NY,350
57442,POTTER,GETTYSBURG,SD,350
76712,MCLENNAN,WACO,TX,350
22520,WESTMORELAND,MONTROSS,VA,350
37179,WILLIAMSON,THOMPSON STATION,TN,350
16424,CRAWFORD,LINESVILLE,PA,350
26287,TUCKER,PARSONS,WV,350
94925,MARIN,CORTE MADERA,CA,350
52411,LINN,CEDAR RAPIDS,IA,350
29470,CHARLESTON,RAVENEL,SC,350
64862,JASPER,SARCOXIE,MO,349
25302,KANAWHA,BIG CHIMNEY,WV,349
13783,DELAWARE,HANCOCK,NY,349
33067,BROWARD,POMPANO BEACH,FL,349
45419,MONTGOMERY,OAKWOOD,OH,349
61270,WHITESIDE,MORRISON,IL,349
85933,NAVAJO,OVERGAARD,AZ,348
39212,HINDS,BYRAM,MS,348
19312,CHESTER,BERWYN,PA,348
39170,HINDS,TERRY,MS,348
66783,WOODSON,YATES CENTER,KS,348
25320,KANAWHA,SISSONVILLE,WV,348
28551,LENOIR,LA GRANGE,NC,348
56557,MAHNOMEN,MAHNOMEN,MN,348
30342,FULTON,SANDY SPRINGS,GA,348
70360,TERREBONNE,"HOUMA, LA",LA,347
69336,MORRILL,BRIDGEPORT,NE,347
32904,BREVARD,MELBOURNE VILLAGE,FL,347
8742,OCEAN,POINT PLEASANT BEACH,NJ,347
77371,SAN JACINTO,SHEPHERD,TX,347
67349,ELK,HOWARD,KS,347
75039,DALLAS,IRVING,TX,347
26415,RITCHIE,PENNSBORO,WV,347
92082,SAN DIEGO,VALLEY CENTER,CA,347
74547,PITTSBURG,HARTSHORNE,OK,346
75446,FANNIN,HONEY GROVE,TX,346
63368,SAINT CHARLES,DARDENNE PRAIRIE,MO,346
10591,WESTCHESTER,SLEEPY HOLLOW,NY,346
50156,BOONE,MADRID,IA,346
76119,TARRANT,FORT WORTH,TX,346
659,HATILLO,HATILLO,PR,346
14559,MONROE,SPENCERPORT,NY,346
4441,PISCATAQUIS,GREENVILLE,ME,346
11209,KINGS,BKLYN,NY,346
54758,TREMPEALEAU,OSSEO,WI,345
56359,MILLE LACS,ONAMIA,MN,345
14586,MONROE,WEST HENRIETTA,NY,345
78645,TRAVIS,LAGO VISTA,TX,345
6710,NEW HAVEN,WATERBURY,CT,345
93625,FRESNO,FOWLER,CA,345
22306,FAIRFAX,ALEXANDRIA (EAST),VA,345
73858,ELLIS,SHATTUCK,OK,344
50574,POCAHONTAS,POCAHONTAS,IA,344
77360,POLK,ONALASKA,TX,344
54540,VILAS,LAND O LAKES,WI,344
8026,CAMDEN,GIBBSBORO,NJ,344
26143,WIRT,ELIZABETH,WV,343
49418,KENT,WYOMING,MI,343
35765,JACKSON,PISGAH,AL,343
11419,QUEENS,RICHMOND HILL,NY,343
49454,MASON,SCOTTVILLE,MI,343
91203,LOS ANGELES,GLENDALE,CA,343
50124,STORY,HUXLEY,IA,343
698,YAUCO,YAUCO,PR,343
11705,SUFFOLK,BAYPORT,NY,343
30669,GREENE,UNION POINT,GA,343
75081,DALLAS,BUCKINGHAM,TX,343
19555,BERKS,SHOEMAKERSVILLE,PA,343
35648,LAUDERDALE,LEXINGTON,AL,343
10471,BRONX,RIVERDALE,NY,343
25209,BOONE,WHITESVILLE,WV,343
85388,MARICOPA,SURPRISE,AZ,342
18222,LUZERNE,DRUMS,PA,342
75125,ELLIS,FERRIS,TX,342
30296,CLAYTON,RIVERDALE,GA,342
7028,ESSEX,GLEN RIDGE,NJ,342
55416,HENNEPIN,MINNEAPOLIS,MN,342
22849,PAGE,SHENANDOAH,VA,342
2136,SUFFOLK,BOSTON,MA,342
20743,PRINCE GEORGES,CAPITOL HEIGHTS,MD,342
2066,PLYMOUTH,SCITUATE,MA,342
4658,WASHINGTON,MILBRIDGE,ME,342
33149,MIAMI-DADE,KEY BISCAYNE,FL,342
59833,RAVALLI,FLORENCE,MT,342
72730,WASHINGTON,FARMINGTON,AR,342
94065,SAN MATEO,REDWOOD CITY,CA,342
27325,MOORE,ROBBINS,NC,342
46511,MARSHALL,CULVER,IN,342
12210,ALBANY,ALBANY,NY,342
29016,RICHLAND,BLYTHEWOOD,SC,342
33573,HILLSBOROUGH,SUN CITYCENTER,FL,341
97347,POLK,GRAND RONDE,OR,341
91606,LOS ANGELES,NORTH. HOLLYWOOD,CA,341
35223,JEFFERSON,BIRMINGHAM,AL,341
14613,MONROE,ROCHESTER,NY,341
59644,BROADWATER,TOWNSEND,MT,341
11949,SUFFOLK,MANORVILLE,NY,341
23228,HENRICO,HENRICO,VA,341
1376,FRANKLIN,TURNERS FALLS,MA,341
11358,QUEENS,BAYSIDE,NY,341
31087,HANCOCK,SPARTA,GA,341
43431,SANDUSKY,GIBSONBURG,OH,341
17983,SCHUYLKILL,VALLEY VIEW,PA,341
44233,MEDINA,HINCKLEY,OH,341
8525,MERCER,HOPEWELL,NJ,340
21210,BALTIMORE CITY,BALTIMORE,MD,340
71640,CHICOT,EUDORA,AR,340
45846,MERCER,FORT RECOVERY,OH,340
16347,WARREN,SHEFFIELD,PA,340
61817,VERMILION,CATLIN,IL,340
95111,SANTA CLARA,SAN JOSE,CA,340
65757,GREENE,STRAFFORD,MO,340
48359,OAKLAND,LAKE ORION,MI,340
30707,WALKER,CHICKAMAUGA,GA,340
75954,SHELBY,JOAQUIN,TX,340
4843,KNOX,CAMDEN,ME,340
45828,MERCER,COLDWATER,OH,340
56303,STEARNS,ST. CLOUD,MN,340
2723,BRISTOL,FALL RIVER,MA,340
33186,MIAMI-DADE,KENDALL,FL,339
3220,BELKNAP,BELMONT,NH,339
71638,CHICOT,DERMOTT,AR,339
