ZIP_CODE,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
15601,59483,690.0740156
15610,3738,96.91470054
15611,543,788.0986938
15612,474,189.0706023
15613,13933,233.2468402
15615,387,393.2926829
15616,23,433.9622642
15617,367,832.1995465
15618,2634,95.05250622
15620,911,952.9288703
15621,47,7833.333333
15622,1387,42.82714753
15623,762,437.9310345
15624,410,660.2254428
15625,144,245.7337884
15626,5105,1294.043093
15627,6544,230.4225352
15628,525,204.1213064
15629,676,5281.25
15631,1075,1376.440461
15632,9363,345.5109045
15633,293,465.0793651
15634,523,3463.576159
15635,220,728.4768212
15636,3946,1330.860034
15637,1861,398.5864211
15638,288,1617.977528
15639,2301,199.6529284
15640,378,523.5457064
15641,500,2083.333333
15642,45286,1024.523777
15644,18836,852.7707352
15646,233,163.1652661
15647,314,1105.633803
15650,28432,380.8809345
15655,423,32.82632314
15656,10298,273.6210012
15658,8916,90.79892052
15660,323,618.7739464
15661,504,1362.162162
15662,271,1652.439024
15663,455,463.3401222
15665,1472,1703.703704
15666,16461,299.3017928
15668,13139,557.5168668
15670,3649,95.44360745
15671,865,270.9051049
15672,3334,287.1415037
15673,1296,2400
15675,1003,1083.153348
15676,437,470.3982777
15677,389,19.80046829
15678,476,830.7155323
15679,3343,142.2190079
15680,101,8416.666667
15681,5241,100.2294894
15683,8248,528.6162917
15684,841,167.4631621
15686,972,95.68812758
15687,1476,51.15940522
15688,641,411.9537275
15689,229,2267.326733
15690,9078,371.9729564
15691,70,2121.212121
15692,941,2068.131868
15693,189,2739.130435
15695,337,625.2319109
15696,384,2931.29771
15697,3038,1691.536748
15698,791,523.4943746
15701,34704,300.9965567
15710,266,159.6638655
15711,412,329.8638911
15712,151,93.03758472
15713,294,223.5741445
15714,5323,194.0151626
15715,621,918.6390533
15716,683,844.2521632
15717,10847,114.2294488
15721,234,121.4953271
15722,2432,119.1047554
15723,46,43.80952381
15724,2412,51.05086037
15725,1446,48.28852897
15727,168,122.6277372
15728,3701,86.47196262
15729,1537,80.80117758
15730,69,83.03249097
15731,315,1323.529412
15732,1669,56.63002172
15733,108,271.3567839
15734,322,224.7034194
15736,613,186.095932
15737,83,468.9265537
15738,265,101.0678871
15739,462,726.4150943
15741,83,47.32041049
15742,950,40.45824283
15744,105,23.64332358
15745,337,236.9901547
15746,135,88.17766166
15747,2027,66.31768363
15748,7060,95.14696567
15750,245,504.1152263
15752,54,1200
15753,513,13.10981064
15754,502,1159.353349
15756,207,234.9602724
15757,1618,20.39632916
15759,3004,52.45420734
15760,152,96.50793651
15761,111,107.2463768
15762,823,61.57875047
15764,163,95.93878752
15765,1707,45.50058642
15767,14668,88.74314824
15770,184,44.98777506
15771,991,29.63959922
15772,1715,53.76849762
15773,516,135.6466877
15774,3029,56.4522141
15775,751,217.0520231
15776,52,23.90804598
15777,170,151.5151515
15778,140,154.0154015
15779,414,52.33881163
15780,148,115.4446178
15781,94,89.69465649
15783,140,67.40491093
15784,67,200.5988024
15801,19270,298.1080119
15821,164,4.616857159
15823,1431,38.84153955
15824,5407,74.04820597
15825,9562,59.62610528
15827,231,80.23619312
15828,286,12.17902312
15829,1274,36.02126216
15832,328,3.024491
15834,4533,22.20545805
15840,1993,103.8291222
15841,389,93.06220096
15845,3197,103.0127276
15846,3636,39.21441745
15847,255,93.92265193
15848,1027,50.85165379
15849,1399,17.85828259
15851,6671,71.26832187
15853,6578,43.65948522
15856,889,24.46205492
15857,13212,131.9142138
15860,1065,8.571428571
15861,174,2.581793902
15863,225,334.8214286
15864,1845,50.45394881
15865,1295,385.5314082
15866,261,210.483871
15868,1350,14.26171838
15870,1326,10.3921753
15901,4190,2829.16948
15902,12513,1373.244074
15904,16608,541.4180929
15905,21226,592.1937338
15906,11144,319.8805902
15909,5611,326.6197101
15920,922,118.2961252
15921,176,534.9544073
15922,177,256.8940493
15923,1770,67.96452022
15924,1034,38.85903266
15925,147,1934.210526
15926,2676,95.2821791
15927,1176,247.1107375
15928,1974,315.9411012
15929,75,129.7577855
15930,241,848.5915493
15931,9148,117.9671683
15934,218,639.2961877
15935,2620,108.6731096
15936,1620,65.88579795
15937,779,808.0912863
15938,2583,130.4347826
15940,3992,150.0526237
15942,2079,112.141971
15943,3942,204.5773003
15944,3472,52.65312931
15945,198,336.1629881
15946,7093,140.4554455
15948,550,745.2574526
15949,672,260.1626016
15951,453,418.6691312
15952,1413,426.8882175
15953,83,100.2415459
15954,2413,132.9769646
15955,2551,101.206062
15956,2739,340.1639344
15957,755,79.64975208
15958,2301,120.5722071
15960,425,89.89001692
15961,854,51.01248432
15962,149,737.6237624
15963,11114,113.727296
16001,40371,549.8413304
16002,15877,219.8969558
16020,1150,45.11042247
16022,368,458.2814446
16023,4169,158.5110832
16024,209,885.5932203
16025,5564,104.5668107
16027,306,577.3584906
16028,1886,118.296431
16029,705,815.0289017
16030,316,291.5129151
16033,6165,199.5274775
16034,2054,103.5021416
16035,122,217.8571429
16036,200,89.52551477
16037,4589,131.68618
16038,3517,73.52510766
16040,975,49.69672256
16041,1888,67.92588595
16045,1195,2078.26087
16046,14396,633.1530105
16048,139,125.7918552
16049,3241,35.10235027
16050,1546,62.87108581
16051,3043,78.15188638
16052,2447,121.6142339
16053,4020,187.3689117
16054,497,263.1021705
16055,8486,217.8970343
16056,4791,226.1399037
16057,13909,159.4611637
16059,7738,301.464859
16061,2761,62.8185293
16063,6559,368.8354046
16066,28060,1255.25633
16101,34042,477.8495227
16102,5755,239.3926789
16105,15448,563.1790011
16110,314,41.70540576
16111,1409,50.19415055
16112,1571,233.7102053
16113,448,613.6986301
16114,606,59.71031629
16115,3287,81.74176863
16116,3074,116.3380388
16117,17185,467.0217681
16120,2463,74.40862814
16121,4941,2178.571429
16123,2237,110.5237154
16124,2228,79.52030837
16125,18186,166.2416015
16127,16145,224.7668105
16130,2023,65.37193821
16131,933,44.64969372
16132,355,200.9054895
16133,1573,56.7173866
16134,3886,82.97036468
16136,801,1086.838535
16137,12941,119.8373893
16140,123,715.1162791
16141,1806,88.00740705
16142,7056,168.1962289
16143,2901,111.0175653
16145,2726,56.3176597
16146,14040,3674.430777
16148,16959,528.8449545
16150,7426,323.2490315
16151,77,658.1196581
16153,2624,60.68455134
16154,2492,95.66953317
16155,103,152.1418021
16156,3319,66.6385576
16157,3477,138.8411931
16159,4706,172.6465625
16160,864,691.7534027
16161,644,736.8421053
16201,18214,158.8619574
16210,1014,51.34437187
16211,104,102.7667984
16212,339,350.5687694
16213,204,1416.666667
16214,10127,205.7705984
16217,101,17.91097712
16218,1195,42.13087012
16222,2526,38.39022463
16223,154,142.3290203
16224,1181,58.89393108
16226,8279,143.0447328
16228,371,4881.578947
16229,4997,200.7230368
16230,494,481.9512195
16232,4281,75.04338528
16233,1246,30.80269956
16235,1256,44.58802229
16236,262,3969.69697
16238,410,4408.602151
16239,4172,21.16445062
16240,1533,28.56770154
16242,4693,51.86437681
16244,265,219.73466
16245,207,349.0725126
16246,252,745.5621302
16248,3130,60.07792856
16249,2089,75.24674015
16250,315,114.2960813
16253,91,431.2796209
16254,3471,68.08151737
16255,1943,47.49798323
16256,2084,52.29742277
16258,1869,54.77725674
16259,1934,41.7223972
16260,296,31.83822739
16262,3007,86.00274568
16263,317,201.910828
16301,16321,153.1079382
16311,564,38.40915282
16312,25,892.8571429
16313,1848,18.78946245
16314,5507,60.43678665
16316,5436,114.461383
16317,1456,48.73803307
16319,1355,39.53203408
16321,76,59.65463108
16322,158,25.88042588
16323,16372,162.6142233
16326,391,57.22230353
16327,2978,44.98081745
16328,80,1403.508772
16329,528,64.24920905
16331,88,66.81852696
16332,53,17.6784523
16333,240,36.63562815
16334,338,62.13235294
16335,28445,253.5317973
16340,1990,20.66373152
16341,2030,30.04025098
16342,2281,36.94046771
16343,449,94.44678166
16344,523,585.6662934
16345,3543,39.71216248
16346,3247,197.5902148
16347,2238,21.75963287
16350,2737,59.45734582
16351,1716,17.26444992
16352,245,19.13165704
16353,3348,23.03738414
16354,11379,91.85427951
16360,1383,48.12276001
16361,53,24.31192661
16362,1102,41.86134853
16364,1347,40.31968391
16365,18579,127.4612039
16370,358,28.45334605
16371,3260,106.424654
16372,499,420.3875316
16373,3510,43.86622675
16374,1968,27.61988969
16401,6581,115.4237407
16402,956,43.21685276
16403,7029,75.94649494
16404,3269,36.25575334
16405,922,38.02375454
16406,3509,45.86988065
16407,11317,105.3028259
16410,1854,82.29393227
16411,1477,83.12696983
16412,10480,130.8429884
16415,8916,376.0914498
16416,203,51.90488366
16417,8329,179.4811016
16420,650,13.3645859
16421,2518,237.502358
16422,401,291.2127814
16423,4450,470.2525626
16424,4676,68.48071234
16426,3730,137.7451161
16427,193,745.1737452
16428,12478,170
16433,5384,95.77855656
16434,2990,47.74298625
16435,2108,37.77845481
16436,756,16.26051234
16438,8083,78.27889094
16440,891,81.3847278
16441,10136,89.97461253
16442,2958,58.79780552
16443,1425,126.3633945
16444,1717,6553.435115
16501,2044,2979.591837
16502,16664,6532.340259
16503,16850,6874.745002
16504,17322,6215.285253
16505,17168,1446.579036
16506,23720,1694.285714
16507,11088,5174.055063
16508,16050,5677.396533
16509,26810,703.1209022
16510,25625,781.8697748
16511,11382,1518.815052
16546,1154,20981.81818
16563,1621,3650.900901
16601,33870,391.5335352
16602,29554,1996.756976
16611,2410,56.37822537
16613,1535,59.87673584
16616,116,50.76586433
16617,2806,1727.832512
16619,347,26.04909541
16620,414,484.2105263
16621,737,56.5054052
16622,175,23.4962406
16623,567,43.91604059
16624,204,173.7649063
16625,3868,120.6864275
16627,2278,70.01044932
16630,5080,463.6728733
16631,90,149.5016611
16633,200,591.7159763
16634,302,88.07232429
16635,11321,199.3976328
16636,742,26.43109037
16637,2873,153.2430126
16638,67,97.38372093
16639,1494,41.35640138
16640,817,61.77226675
16641,2598,154.1382379
16645,142,80.49886621
16646,2558,133.7236656
16647,764,34.71149478
16648,15538,269.8272119
16650,2036,45.32804951
16651,5813,136.9730672
16652,18028,101.9677491
16655,1601,45.86866835
16656,1297,45.22788297
16657,1343,25.82692308
16659,303,166.5750412
16661,951,47.00242179
16662,6040,102.2238771
16664,2104,51.4916424
16665,299,740.0990099
16666,2960,113.7455328
16667,1392,82.09967561
16668,3569,65.89612452
16669,2351,22.17192436
16670,47,295.5974843
16671,505,206.8824252
16672,187,43.15716594
16673,5519,177.7283998
16674,736,32.57934576
16677,481,208.5862966
16678,2689,59.22777031
16679,844,40.11978894
16680,427,63.21243523
16682,117,544.1860465
16683,383,25.2172768
16685,249,27.31461167
16686,13488,99.81942512
16689,462,22.54648382
16691,314,10.87182328
16692,753,44.70965444
16693,4185,55.86704045
16694,254,114.7244806
16695,1198,75.97666159
16699,1469,22953.125
16701,17980,83.33333333
16720,1392,4.755121491
16724,143,63.4991119
16725,166,379.8627002
16726,542,21.28160829
16727,211,48.95591647
16728,25,4.484304933
16729,761,54.95378394
16730,121,206.8376068
16731,2818,47.50105352
16732,293,44.42086113
16733,222,19.35315143
16734,287,353.4482759
16735,6309,23.0417776
16738,2679,40.92763188
16740,1032,24.38793837
16743,3942,36.73400924
16744,332,48.28388598
16745,611,54.51949674
16746,1265,30.38820025
16748,2997,29.03478943
16749,4319,26.34902236
16750,417,21.61853906
16801,42812,1369.151556
16802,12764,15304.55635
16803,23685,977.1039604
16820,1217,42.82195637
16821,318,296.3653308
16822,2283,23.22080617
16823,26617,207.4380616
16825,240,446.9273743
16826,616,187.8621531
16827,3991,227.7318117
16828,4478,79.58200786
16829,666,20.65949065
16830,13695,106.9779795
16832,510,29.52072239
16833,5342,74.78126969
16834,299,16.40603567
16835,238,1425.149701
16836,1152,9.440533652
16837,186,219.858156
16838,1821,44.54283059
16839,489,457.4368569
16840,510,672.823219
16841,5934,45.07542956
16843,657,1646.616541
16844,2769,44.19510327
16845,1088,8.961296752
16847,335,259.6899225
16848,319,835.078534
16849,331,80.41788144
16851,866,210.2962603
16852,371,110.3509816
16853,300,1127.819549
16854,947,396.4001674
16855,282,105.3811659
16858,3688,68.67911879
16859,542,23.76254987
16860,451,82.88917478
16861,311,25.65371608
16863,718,28.245476
16865,1839,52.43499088
16866,9881,61.65913686
16868,483,805
16870,7046,103.4867667
16871,46,1.846203243
16872,1551,26.77831492
16874,1371,39.71495611
16875,3945,50.67372288
16876,311,285.0595784
16877,1762,55.73832722
16878,1762,86.35561655
16879,532,244.9355433
16881,2232,71.12130771
16882,300,11.36837319
16901,10243,44.04852519
16911,332,38.25766306
16912,1776,70.28096557
16914,2347,31.03347966
16915,5929,24.33798145
16917,1437,32.31609958
16920,2006,210.6479051
16921,475,7.706660177
16922,2002,13.07018861
16923,1470,18.76675603
16925,3186,41.29564102
16926,872,35.99141489
16927,651,34.47727995
16928,1387,40.23788802
16929,2320,50.19689299
16930,1300,19.49259281
16932,734,34.45038956
16933,7488,76.82915568
16935,1256,25.10493704
16936,2095,43.40889313
16937,172,23.43962933
16938,747,7.064230595
16939,295,109.3807935
16940,302,129.2255028
16941,69,28.33675565
16942,847,35.7172978
16943,549,14.55963084
16946,2484,40.35153268
16947,4818,41.79824409
16948,1634,17.67652181
16950,3378,29.46898254
17002,784,57.36025754
17003,11720,246.4773922
17004,5000,102.3792948
17005,368,646.7486819
17006,1052,13.68437484
17007,5591,269.0956346
17009,2007,1350.605653
17010,182,5352.941176
17011,34586,2657.599508
17013,34575,805.9252698
17015,20798,182.9440999
17016,799,1102.068966
17017,1755,80.224904
17018,4313,108.2824935
17019,17721,281.4554811
17020,9047,157.2871573
17021,1088,20.86049544
17022,29602,538.0812157
17023,3535,157.0482918
17024,1893,59.95439285
17025,16778,1111.56751
17026,3616,160.9614957
17027,2141,5709.333333
17028,3720,153.2693338
17029,371,271.7948718
17030,832,204.5733956
17032,8192,74.1505096
17033,16972,660.3377169
17034,2414,3244.623656
17035,839,23.74954001
17036,21913,801.0015718
17037,1126,45.61659374
17038,8219,114.0719768
17039,37,61.66666667
17040,2787,55.79467879
17041,213,378.330373
17042,37133,561.3623995
17043,5957,2947.550717
17044,21209,216.191146
17045,3350,85.42649496
17046,29790,779.1086934
17047,2526,54.84508327
17048,4046,116.6397601
17049,3360,83.92027574
17050,32815,1022.528979
17051,4653,52.83117414
17052,1635,40.74157135
17053,5001,173.8752521
17055,34237,821.7208688
17056,128,1523.809524
17057,21329,660.2179162
17058,1909,48.3817827
17059,7579,92.29176814
17060,1334,53.0269905
17061,7157,209.4527363
17062,3979,48.93737394
17063,3311,35.34674182
17064,645,544.3037975
17065,4222,489.2236385
17066,5348,167.135446
17067,14232,290.0701125
17068,4298,127.9890414
17069,133,2714.285714
17070,15692,1170.695315
17071,108,12.97920923
17072,193,2880.597015
17073,5271,202.7073799
17074,7477,117.5259352
17075,123,825.5033557
17076,48,315.7894737
17077,46,11500
17078,20218,667.2166854
17080,298,622.1294363
17081,352,576.1047463
17082,3588,61.66431788
17083,109,3027.777778
17084,4340,135.701332
17086,2499,65.435978
17087,2767,225.5461363
17088,823,450.2188184
17090,5216,154.1416709
17093,801,2136
17094,2392,79.81048347
17097,925,306.7993367
17098,2528,259.7616112
17099,1179,768.5788787
17101,2212,4666.666667
17102,7628,9717.197452
17103,11848,5759.844434
17104,20962,7807.07635
17109,23131,3077.977379
17110,24433,1914.211846
17111,30714,1666.793292
17112,33850,490.5299462
17113,10749,2520.28136
17120,0,0
17201,25293,1335.145693
17202,30200,253.6962366
17210,193,16.11018364
17211,368,14.70411955
17212,702,19.91997957
17213,639,16.04761546
17214,1089,273.7556561
17215,347,29.10097283
17217,150,38.87017362
17219,405,30.94201238
17220,534,40.92267607
17221,637,61.77269201
17222,10749,182.9866195
17223,289,26.5405455
17224,1834,50.05458515
17225,18879,231.8518428
17228,1183,41.25401032
17229,1276,46.96529132
17233,5047,63.28209243
17235,672,1129.411765
17236,8895,71.78771175
17237,1917,661.0344828
17238,1794,32.83188756
17239,203,22.65877888
17240,3345,69.74125889
17241,11853,105.6106493
17243,1329,22.2568328
17244,2407,92.96666795
17246,195,119.8524892
17247,366,2524.137931
17249,371,1185.303514
17250,68,7555.555556
17251,158,70.8838044
17252,3608,129.6908699
17253,337,1271.698113
17254,89,250.7042254
17255,1125,37.47626503
17256,91,858.490566
17257,27996,238.3652618
17260,1164,32.515783
17261,193,80.38317368
17262,1462,54.33328378
17263,467,1326.704545
17264,2305,42.33630269
17265,496,13.07740983
17266,581,431.6493314
17267,2810,29.32918619
17268,28285,357.5130189
17270,115,1173.469388
17271,339,31.82799737
17272,294,1606.557377
17301,4053,308.6824067
17302,3083,80.20708674
17304,3059,126.1079276
17306,318,924.4186047
17307,5899,98.98149236
17309,2086,84.16041314
17311,252,4581.818182
17313,10899,1028.984139
17314,5929,166.9670515
17315,25756,412.063035
17316,8266,198.0876609
17317,755,3325.991189
17318,344,574.2904841
17319,10417,600.784359
17320,7823,140.7925995
17321,2238,137.2248452
17322,6012,157.4976423
17324,4219,80.90590063
17325,27619,214.9338521
17327,7565,164.7215085
17329,2494,152.4636264
17331,50292,663.4653439
17339,6940,247.3271561
17340,10896,281.5649388
17343,180,235.2941176
17344,3656,4575.71965
17345,7679,760.8243337
17347,6202,451.3499745
17349,7570,364.7489641
17350,12886,296.9877158
17352,1292,93.71826491
17353,3228,79.11376893
17355,261,427.1685761
17356,21610,664.5958913
17360,5927,220.761323
17361,5806,1860.897436
17362,13397,277.7962095
17363,9413,250.1727529
17364,3907,233.8680714
17365,2510,126.7676768
17366,5499,488.1924716
17368,7322,399.4326551
17370,5683,504.841432
17371,257,1285
17372,4101,125.3821695
17401,17687,12308.28114
17402,36360,1890.009356
17403,39042,1911.013216
17404,35517,1677.545815
17406,22156,447.0450556
17407,2355,1646.853147
17408,22507,870.0711304
17501,4307,3096.333573
17502,2464,248.9894907
17505,1785,258.6956522
17507,62,2818.181818
17508,423,2858.108108
17509,4664,180.8593144
17512,17836,1095.644696
17516,4496,216.372299
17517,15391,440.460178
17518,1355,95.78002403
17519,6824,307.5813576
17520,4686,2512.600536
17522,32483,743.3861223
17527,6080,297.630703
17529,4317,275.0557502
17532,3381,159.4811321
17535,2458,226.7946116
17536,2839,131.1255831
